idMN,nX,nY,nZ,idSegment,idMuscle,
  1824,257.237,   124,1786.05,     7,     5,
  1825,259.637, 122.6,1786.05,     7,     5,
  1826,272.737,  91.1,1786.05,     7,     5,
  1827,270.337,  93.3,1786.05,     7,     5,
  1828,269.237,  96.2,1786.05,     7,     5,
  1829,276.737,  92.6,1786.05,     7,     5,
  1830,277.637,  95.8,1786.05,     7,     5,
  1831,275.237,  99.6,1786.05,     7,     5,
  1832,275.237, 103.7,1786.05,     7,     5,
  1833,275.237, 107.3,1786.05,     7,     5,
  1834,275.237,   111,1786.05,     7,     5,
  1835,270.337, 100.6,1786.05,     7,     5,
  1836,267.937, 104.3,1786.05,     7,     5,
  1837,267.937, 107.4,1786.05,     7,     5,
  1838,269.437, 109.7,1786.05,     7,     5,
  1839,271.837, 110.1,1786.05,     7,     5,
  1840,271.737, 106.2,1786.05,     7,     5,
  1841,271.837, 102.8,1786.05,     7,     5,
  1842,272.737,  97.5,1786.05,     7,     5,
  1843,274.137,  95.8,1786.05,     7,     5,
  1844,219.937, 121.3,1786.05,     7,     5,
  1845,170.543,105.169,1428.84,     8,     5,
  1846,173.043,103.269,1428.84,     8,     5,
  1847,175.643,102.869,1428.84,     8,     5,
  1848,178.543,103.269,1428.84,     8,     5,
  1849,179.843,106.769,1428.84,     8,     5,
  1850,173.043,108.169,1428.84,     8,     5,
  1851,173.043,113.069,1428.84,     8,     5,
  1852,170.543,114.269,1428.84,     8,     5,
  1853,170.543,117.969,1428.84,     8,     5,
  1854,175.443,106.769,1428.84,     8,     5,
  1855,179.043,109.269,1428.84,     8,     5,
  1856,175.643,111.169,1428.84,     8,     5,
  1857,178.043,114.269,1428.84,     8,     5,
  1858,181.543,114.269,1428.84,     8,     5,
  1859,185.243,113.069,1428.84,     8,     5,
  1860,174.443,119.769,1428.84,     8,     5,
  1861,177.343,117.969,1428.84,     8,     5,
  1862,174.443,115.469,1428.84,     8,     5,
  1863,188.443,114.269,1428.84,     8,     5,
  1864,190.143,114.869,1428.84,     8,     5,
  1865,189.343,118.569,1428.84,     8,     5,
  1866,186.943,120.969,1428.84,     8,     5,
  1867,184.443,118.569,1428.84,     8,     5,
  1868,180.543,117.369,1428.84,     8,     5,
  1869,185.243,116.769,1428.84,     8,     5,
  1870,173.043,111.869,1428.84,     8,     5,
  1871,193.343,112.469,1428.84,     8,     5,
  1872,193.343,109.369,1428.84,     8,     5,
  1873,195.743,106.769,1428.84,     8,     5,
  1874,199.543,106.769,1428.84,     8,     5,
  1875,201.143,109.069,1428.84,     8,     5,
  1876,200.643,113.069,1428.84,     8,     5,
  1877,203.043,116.769,1428.84,     8,     5,
  1878,205.543,120.369,1428.84,     8,     5,
  1879,197.143,115.469,1428.84,     8,     5,
  1880,197.143,110.069,1428.84,     8,     5,
  1881,197.143,113.069,1428.84,     8,     5,
  1882,197.143,119.169,1428.84,     8,     5,
  1883,196.243,123.369,1428.84,     8,     5,
  1884,194.643,126.369,1428.84,     8,     5,
  1885,190.843,127.769,1428.84,     8,     5,
  1886,187.643,128.269,1428.84,     8,     5,
  1887,186.743,130.769,1428.84,     8,     5,
  1888,190.143,132.669,1428.84,     8,     5,
  1889,190.843,130.769,1428.84,     8,     5,
  1890,191.843,136.569,1428.84,     8,     5,
  1891,191.843,140.669,1428.84,     8,     5,
  1892,210.743,143.769,1428.84,     8,     5,
  1893,196.243,143.069,1428.84,     8,     5,
  1894,198.243,140.669,1428.84,     8,     5,
  1895,202.043,138.269,1428.84,     8,     5,
  1896,205.043,140.669,1428.84,     8,     5,
  1897,206.843,143.769,1428.84,     8,     5,
  1898,198.243,123.969,1428.84,     8,     5,
  1899,202.043,123.969,1428.84,     8,     5,
  1900,205.543,127.169,1428.84,     8,     5,
  1901,196.243,127.769,1428.84,     8,     5,
  1902,198.343,130.169,1428.84,     8,     5,
  1903,202.043,129.769,1428.84,     8,     5,
  1904,200.643,117.369,1428.84,     8,     5,
  1905,199.543,120.969,1428.84,     8,     5,
  1906,202.543,120.769,1428.84,     8,     5,
  1907,194.643,130.769,1428.84,     8,     5,
  1908,194.643,134.069,1428.84,     8,     5,
  1909,195.043,138.969,1428.84,     8,     5,
  1910,197.743,136.569,1428.84,     8,     5,
  1911,199.543,134.069,1428.84,     8,     5,
  1912,203.043,135.069,1428.84,     8,     5,
  1913,205.543,131.669,1428.84,     8,     5,
  1914,197.443,132.569,1428.84,     8,     5,
  1915,203.143,132.269,1428.84,     8,     5,
  1916,205.843,123.969,1428.84,     8,     5,
  1917,210.443,120.969,1428.84,     8,     5,
  1918,208.343,123.169,1428.84,     8,     5,
  1919,213.243,123.969,1428.84,     8,     5,
  1920,209.343,146.769,1428.84,     8,     5,
  1921,210.443,151.069,1428.84,     8,     5,
  1922,211.743,153.969,1428.84,     8,     5,
  1923,214.243,156.469,1428.84,     8,     5,
  1924,218.043,155.969,1428.84,     8,     5,
  1925,216.643,126.369,1428.84,     8,     5,
  1926,210.443,126.369,1428.84,     8,     5,
  1927,208.343,127.669,1428.84,     8,     5,
  1928,213.243,128.869,1428.84,     8,     5,
  1929,210.443,130.169,1428.84,     8,     5,
  1930,207.943,132.669,1428.84,     8,     5,
  1931,209.343,136.569,1428.84,     8,     5,
  1932,205.843,136.569,1428.84,     8,     5,
  1933,212.843,137.569,1428.84,     8,     5,
  1934,211.743,140.669,1428.84,     8,     5,
  1935,209.343,139.969,1428.84,     8,     5,
  1936,212.843,147.269,1428.84,     8,     5,
  1937,214.243,144.869,1428.84,     8,     5,
  1938,193.343,143.069,1428.84,     8,     5,
  1939,217.743,146.169,1428.84,     8,     5,
  1940,220.543,144.369,1428.84,     8,     5,
  1941,223.843,141.869,1428.84,     8,     5,
  1942,226.343,139.469,1428.84,     8,     5,
  1943,216.643,149.269,1428.84,     8,     5,
  1944,214.243,151.069,1428.84,     8,     5,
  1945,216.643,152.869,1428.84,     8,     5,
  1946,220.143,158.369,1428.84,     8,     5,
  1947,222.943,158.869,1428.84,     8,     5,
  1948,225.443,161.369,1428.84,     8,     5,
  1949,226.343,164.569,1428.84,     8,     5,
  1950,228.743,166.969,1428.84,     8,     5,
  1951,232.143,168.769,1428.84,     8,     5,
  1952,234.643,171.869,1428.84,     8,     5,
  1953,237.843,171.869,1428.84,     8,     5,
  1954,239.543,173.669,1428.84,     8,     5,
  1955,242.043,170.069,1428.84,     8,     5,
  1956,238.943,166.369,1428.84,     8,     5,
  1957,237.143,163.269,1428.84,     8,     5,
  1958,238.543,159.669,1428.84,     8,     5,
  1959,241.343,156.469,1428.84,     8,     5,
  1960,245.643,156.469,1428.84,     8,     5,
  1961,246.843,158.869,1428.84,     8,     5,
  1962,250.543,158.869,1428.84,     8,     5,
  1963,253.043,154.769,1428.84,     8,     5,
  1964,251.043,151.669,1428.84,     8,     5,
  1965,248.143,148.569,1428.84,     8,     5,
  1966,247.443,144.869,1428.84,     8,     5,
  1967,246.843,140.669,1428.84,     8,     5,
  1968,245.643,138.269,1428.84,     8,     5,
  1969,246.043,134.769,1428.84,     8,     5,
  1970,245.543,131.169,1428.84,     8,     5,
  1971,245.343,129.469,1428.84,     8,     5,
  1972,241.343,127.769,1428.84,     8,     5,
  1973,237.843,127.269,1428.84,     8,     5,
  1974,249.343,155.369,1428.84,     8,     5,
  1975,247.443,152.369,1428.84,     8,     5,
  1976,236.043,123.969,1428.84,     8,     5,
  1977,237.143,121.569,1428.84,     8,     5,
  1978,237.843,118.569,1428.84,     8,     5,
  1979,237.543,114.769,1428.84,     8,     5,
  1980,237.543,110.569,1428.84,     8,     5,
  1981,240.943,109.069,1428.84,     8,     5,
  1982,244.443,109.369,1428.84,     8,     5,
  1983,242.043,105.769,1428.84,     8,     5,
  1984,245.043,101.869,1428.84,     8,     5,
  1985,241.343,102.769,1428.84,     8,     5,
  1986,237.143,100.569,1428.84,     8,     5,
  1987,237.643,97.2688,1428.84,     8,     5,
  1988,237.843,103.269,1428.84,     8,     5,
  1989,238.543,106.969,1428.84,     8,     5,
  1990,233.643,103.269,1428.84,     8,     5,
  1991,234.643,106.669,1428.84,     8,     5,
  1992,209.343,91.8688,1428.84,     8,     5,
  1993,209.343,96.7688,1428.84,     8,     5,
  1994,210.443,100.269,1428.84,     8,     5,
  1995,212.843,91.8688,1428.84,     8,     5,
  1996,215.643,92.7688,1428.84,     8,     5,
  1997,211.743,94.7688,1428.84,     8,     5,
  1998,213.243,98.1688,1428.84,     8,     5,
  1999,215.243,100.469,1428.84,     8,     5,
  2000,215.643,96.7688,1428.84,     8,     5,
  2001,218.043,95.7688,1428.84,     8,     5,
  2002,221.543,96.2688,1428.84,     8,     5,
  2003,225.443,96.7688,1428.84,     8,     5,
  2004,227.343,100.269,1428.84,     8,     5,
  2005,230.343,102.869,1428.84,     8,     5,
  2006,219.043,99.4688,1428.84,     8,     5,
  2007,220.543,103.469,1428.84,     8,     5,
  2008,223.043,99.6688,1428.84,     8,     5,
  2009,223.843,104.169,1428.84,     8,     5,
  2010,226.443,103.069,1428.84,     8,     5,
  2011,231.143,106.669,1428.84,     8,     5,
  2012,229.743,109.069,1428.84,     8,     5,
  2013,234.043,110.069,1428.84,     8,     5,
  2014,231.643,113.069,1428.84,     8,     5,
  2015,231.343,117.269,1428.84,     8,     5,
  2016,232.143,121.569,1428.84,     8,     5,
  2017,235.043,114.269,1428.84,     8,     5,
  2018,234.643,118.969,1428.84,     8,     5,
  2019,220.543,126.369,1428.84,     8,     5,
  2020,221.443,123.169,1428.84,     8,     5,
  2021,219.443,119.069,1428.84,     8,     5,
  2022,216.943,117.369,1428.84,     8,     5,
  2023,216.943,113.569,1428.84,     8,     5,
  2024,219.043,112.469,1428.84,     8,     5,
  2025,221.543,113.069,1428.84,     8,     5,
  2026,224.043,114.769,1428.84,     8,     5,
  2027,223.843,118.969,1428.84,     8,     5,
  2028,220.543,116.069,1428.84,     8,     5,
  2029,222.943,120.969,1428.84,     8,     5,
  2030,216.943,131.169,1428.84,     8,     5,
  2031,223.843,126.369,1428.84,     8,     5,
  2032,227.343,127.669,1428.84,     8,     5,
  2033,230.343,125.369,1428.84,     8,     5,
  2034,219.443,133.069,1428.84,     8,     5,
  2035,222.643,134.069,1428.84,     8,     5,
  2036,227.343,134.669,1428.84,     8,     5,
  2037,219.443,129.469,1428.84,     8,     5,
  2038,223.043,130.169,1428.84,     8,     5,
  2039,226.343,131.169,1428.84,     8,     5,
  2040,233.643,125.869,1428.84,     8,     5,
  2041,231.643,129.769,1428.84,     8,     5,
  2042,229.143,131.869,1428.84,     8,     5,
  2043,230.343,137.569,1428.84,     8,     5,
  2044,235.243,129.269,1428.84,     8,     5,
  2045,232.143,134.769,1428.84,     8,     5,
  2046,234.043,133.269,1428.84,     8,     5,
  2047,238.543,131.869,1428.84,     8,     5,
  2048,241.343,131.269,1428.84,     8,     5,
  2049,243.143,134.769,1428.84,     8,     5,
  2050,239.543,135.069,1428.84,     8,     5,
  2051,236.543,135.669,1428.84,     8,     5,
  2052,234.043,138.969,1428.84,     8,     5,
  2053,238.543,139.969,1428.84,     8,     5,
  2054,241.543,138.969,1428.84,     8,     5,
  2055,229.743,140.869,1428.84,     8,     5,
  2056,226.743,144.369,1428.84,     8,     5,
  2057,231.143,144.369,1428.84,     8,     5,
  2058,234.043,142.469,1428.84,     8,     5,
  2059,237.443,147.669,1428.84,     8,     5,
  2060,241.543,147.669,1428.84,     8,     5,
  2061,236.643,150.769,1428.84,     8,     5,
  2062,240.843,150.269,1428.84,     8,     5,
  2063,230.543,158.069,1428.84,     8,     5,
  2064,234.643,158.069,1428.84,     8,     5,
  2065,229.743,161.269,1428.84,     8,     5,
  2066,233.943,160.669,1428.84,     8,     5,
  2067,220.143,149.969,1428.84,     8,     5,
  2068,224.243,149.969,1428.84,     8,     5,
  2069,219.443,153.169,1428.84,     8,     5,
  2070,223.643,152.569,1428.84,     8,     5,
  2071,222.643,147.269,1428.84,     8,     5,
  2072,223.843,146.169,1428.84,     8,     5,
  2073,243.543,142.469,1428.84,     8,     5,
  2074,240.243,143.769,1428.84,     8,     5,
  2075,236.643,143.369,1428.84,     8,     5,
  2076,244.543,145.969,1428.84,     8,     5,
  2077,245.043,150.669,1428.84,     8,     5,
  2078,243.843,153.469,1428.84,     8,     5,
  2079,239.543,153.269,1428.84,     8,     5,
  2080,237.843,156.469,1428.84,     8,     5,
  2081,238.143,169.169,1428.84,     8,     5,
  2082,235.343,167.569,1428.84,     8,     5,
  2083,232.943,163.869,1428.84,     8,     5,
  2084,230.343,164.569,1428.84,     8,     5,
  2085,222.643,155.969,1428.84,     8,     5,
  2086,227.343,157.769,1428.84,     8,     5,
  2087,225.443,155.969,1428.84,     8,     5,
  2088,233.743,155.569,1428.84,     8,     5,
  2089,234.643,153.269,1428.84,     8,     5,
  2090,233.643,146.769,1428.84,     8,     5,
  2091,232.943,149.969,1428.84,     8,     5,
  2092,228.743,147.669,1428.84,     8,     5,
  2093,226.743,149.769,1428.84,     8,     5,
  2094,230.543,149.269,1428.84,     8,     5,
  2095,189.143,144.369,1428.84,     8,     5,
  2096,186.043,144.869,1428.84,     8,     5,
  2097,187.643,147.269,1428.84,     8,     5,
  2098,211.08, 103.8,1071.63,     9,     5,
  2099,208.68, 106.2,1071.63,     9,     5,
  2100,195.811,24.9818,714.42,    10,     5,
  2101,215.98, 104.8,1071.63,     9,     5,
  2102,213.58, 103.3,1071.63,     9,     5,
  2103,215.98, 108.1,1071.63,     9,     5,
  2104,214.88, 110.1,1071.63,     9,     5,
  2105,212.08, 110.6,1071.63,     9,     5,
  2106,212.08, 107.2,1071.63,     9,     5,
  2107,236.58,  95.6,1071.63,     9,     5,
  2108,235.38,  99.5,1071.63,     9,     5,
  2109,234.18, 103.8,1071.63,     9,     5,
  2110,230.08, 104.4,1071.63,     9,     5,
  2111,227.68, 103.8,1071.63,     9,     5,
  2112,236.98, 103.8,1071.63,     9,     5,
  2113,240.98, 103.8,1071.63,     9,     5,
  2114,240.18, 107.2,1071.63,     9,     5,
  2115,242.28, 111.5,1071.63,     9,     5,
  2116,238.18, 110.6,1071.63,     9,     5,
  2117,235.38, 114.6,1071.63,     9,     5,
  2118,234.98, 110.6,1071.63,     9,     5,
  2119,235.78, 107.7,1071.63,     9,     5,
  2120,232.68, 107.9,1071.63,     9,     5,
  2121,230.88, 106.9,1071.63,     9,     5,
  2122,230.88, 111.5,1071.63,     9,     5,
  2123,233.28, 112.7,1071.63,     9,     5,
  2124,227.28, 112.6,1071.63,     9,     5,
  2125,227.78, 115.5,1071.63,     9,     5,
  2126,215.886,39.6503,714.42,    10,     5,
  2127,224.08, 113.9,1071.63,     9,     5,
  2128,221.68, 115.5,1071.63,     9,     5,
  2129,213.417,40.7912,714.42,    10,     5,
  2130,223.78, 117.9,1071.63,     9,     5,
  2131,220.48, 117.9,1071.63,     9,     5,
  2132,216.98, 119.4,1071.63,     9,     5,
  2133,214.58, 123.2,1071.63,     9,     5,
  2134,213.88, 127.1,1071.63,     9,     5,
  2135,216.28, 130.9,1071.63,     9,     5,
  2136,217.38, 134.4,1071.63,     9,     5,
  2137,218.48, 138.5,1071.63,     9,     5,
  2138,209.015,75.8325,714.42,    10,     5,
  2139,222.98, 144.7,1071.63,     9,     5,
  2140,223.78, 148.3,1071.63,     9,     5,
  2141,207.405,90.664,714.42,    10,     5,
  2142,216.98, 148.8,1071.63,     9,     5,
  2143,213.88, 146.4,1071.63,     9,     5,
  2144,210.08, 145.1,1071.63,     9,     5,
  2145,206.28, 147.2,1071.63,     9,     5,
  2146,202.58, 146.8,1071.63,     9,     5,
  2147,200.18, 144.7,1071.63,     9,     5,
  2148,196.88,   142,1071.63,     9,     5,
  2149,194.38, 143.9,1071.63,     9,     5,
  2150,194.38, 139.8,1071.63,     9,     5,
  2151,192.38, 136.8,1071.63,     9,     5,
  2152,189.48, 134.4,1071.63,     9,     5,
  2153,187.08, 132.6,1071.63,     9,     5,
  2154,184.68, 130.9,1071.63,     9,     5,
  2155,183.78, 128.4,1071.63,     9,     5,
  2156,184.68,   126,1071.63,     9,     5,
  2157,187.08, 122.8,1071.63,     9,     5,
  2158,185.58, 118.7,1071.63,     9,     5,
  2159,183.18, 115.5,1071.63,     9,     5,
  2160,214.58, 118.7,1071.63,     9,     5,
  2161,211.38, 118.3,1071.63,     9,     5,
  2162,207.58, 117.4,1071.63,     9,     5,
  2163,205.08,   115,1071.63,     9,     5,
  2164,202.58, 113.4,1071.63,     9,     5,
  2165,185.505,31.8271,714.42,    10,     5,
  2166,195.58, 113.9,1071.63,     9,     5,
  2167,192.38, 113.9,1071.63,     9,     5,
  2168,174.877,31.8271,714.42,    10,     5,
  2169,185.58, 113.9,1071.63,     9,     5,
  2170,188.08, 117.4,1071.63,     9,     5,
  2171,211.38, 121.9,1071.63,     9,     5,
  2172,219.38, 146.4,1071.63,     9,     5,
  2173,218.48, 143.3,1071.63,     9,     5,
  2174,215.98, 144.4,1071.63,     9,     5,
  2175,202.896,75.8325,714.42,    10,     5,
  2176,214.58, 137.4,1071.63,     9,     5,
  2177,213.18, 133.3,1071.63,     9,     5,
  2178,211.78, 130.2,1071.63,     9,     5,
  2179,210.78, 125.7,1071.63,     9,     5,
  2180,208.28, 121.9,1071.63,     9,     5,
  2181,204.78, 119.4,1071.63,     9,     5,
  2182,201.38, 117.4,1071.63,     9,     5,
  2183,196.98, 117.4,1071.63,     9,     5,
  2184,192.38, 117.4,1071.63,     9,     5,
  2185,189.48, 121.2,1071.63,     9,     5,
  2186,193.78, 120.4,1071.63,     9,     5,
  2187,212.48, 142.6,1071.63,     9,     5,
  2188,198.387,73.5508,714.42,    10,     5,
  2189,210.78, 135.8,1071.63,     9,     5,
  2190,209.28, 131.9,1071.63,     9,     5,
  2191,205.88, 130.2,1071.63,     9,     5,
  2192,207.58, 139.3,1071.63,     9,     5,
  2193,208.28, 142.3,1071.63,     9,     5,
  2194,205.18, 143.9,1071.63,     9,     5,
  2195,203.78, 142.5,1071.63,     9,     5,
  2196,204.78,   139,1071.63,     9,     5,
  2197,203.38, 131.9,1071.63,     9,     5,
  2198,202.58, 135.8,1071.63,     9,     5,
  2199,200.18, 140.6,1071.63,     9,     5,
  2200,200.18, 138.5,1071.63,     9,     5,
  2201,182.821,70.2911,714.42,    10,     5,
  2202,199.38, 134.4,1071.63,     9,     5,
  2203,208.68, 127.7,1071.63,     9,     5,
  2204,206.28, 125.3,1071.63,     9,     5,
  2205,203.78, 122.8,1071.63,     9,     5,
  2206,186.686,43.0729,714.42,    10,     5,
  2207,197.28, 121.9,1071.63,     9,     5,
  2208,203.38, 127.7,1071.63,     9,     5,
  2209,200.48, 125.2,1071.63,     9,     5,
  2210,186.686,58.3933,714.42,    10,     5,
  2211,194.88, 134.1,1071.63,     9,     5,
  2212,183.68,52.8519,714.42,    10,     5,
  2213,180.244,48.7773,714.42,    10,     5,
  2214,191.28, 123.6,1071.63,     9,     5,
  2215,188.68, 126.8,1071.63,     9,     5,
  2216,188.08, 129.5,1071.63,     9,     5,
  2217,197.28, 131.2,1071.63,     9,     5,
  2218,193.78, 128.8,1071.63,     9,     5,
  2219,192.38, 131.9,1071.63,     9,     5,
  2220,191.28, 127.7,1071.63,     9,     5,
  2221,189.98, 131.7,1071.63,     9,     5,
  2222,231.68, 124.3,1071.63,     9,     5,
  2223,234.58, 123.6,1071.63,     9,     5,
  2224,238.18, 124.3,1071.63,     9,     5,
  2225,239.48, 128.1,1071.63,     9,     5,
  2226,236.98, 130.5,1071.63,     9,     5,
  2227,233.28, 130.9,1071.63,     9,     5,
  2228,231.68, 128.8,1071.63,     9,     5,
  2229,234.98, 127.7,1071.63,     9,     5,
  2230,230.28, 127.1,1071.63,     9,     5,
  2231,222.98, 119.4,1071.63,     9,     5,
  2232,207.18, 154.8,1071.63,     9,     5,
  2233,204.88, 155.8,1071.63,     9,     5,
  2234,178.419,97.8352,714.42,    10,     5,
  2236,257.882,86.111,1428.84,     8,     6,
  2238,262.56,89.4524,1786.05,     7,     6,
  2239,259.821,88.1589,1428.84,     8,     6,
  2240,256.056,88.6979,1428.84,     8,     6,
  2242,247.613,90.8537,1428.84,     8,     6,
  2244,252.291,95.1652,1428.84,     8,     6,
